person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,29120,RENT,0,EDUCATION,B,5000,10.99,0,0.17,N,4
23,29730,RENT,2,DEBTCONSOLIDATION,A,5000,7.66,0,0.17,N,4
22,29865,RENT,6,EDUCATION,B,5000,11.12,1,0.17,N,3
21,42000,MORTGAGE,1,DEBTCONSOLIDATION,A,2500,7.29,0,0.06,N,4
26,30000,RENT,2,EDUCATION,B,5000,12.42,1,0.17,N,2
25,30000,RENT,,EDUCATION,A,5000,7.9,0,0.17,N,3
24,42000,MORTGAGE,8,DEBTCONSOLIDATION,B,22250,11.11,0,0.53,N,3
24,30000,RENT,6,DEBTCONSOLIDATION,B,5000,12.69,1,0.17,N,4
26,30000,RENT,4,PERSONAL,C,5000,,0,0.17,Y,2
23,36000,MORTGAGE,7,HOMEIMPROVEMENT,A,10750,,1,0.3,N,3
22,30000,RENT,2,EDUCATION,C,5000,,0,0.17,Y,2
23,30000,RENT,,HOMEIMPROVEMENT,C,5000,12.99,1,0.17,Y,2
22,42000,OWN,2,VENTURE,A,9000,7.66,0,0.21,N,2
26,30000,RENT,11,MEDICAL,B,5000,,0,0.17,N,2
22,30000,RENT,0,HOMEIMPROVEMENT,B,5000,8.88,1,0.17,N,3
23,30000,RENT,0,EDUCATION,C,5000,,0,0.17,N,3
25,30000,RENT,4,EDUCATION,B,5000,11.86,0,0.17,N,2
24,42000,OWN,7,VENTURE,A,12000,7.66,0,0.29,N,3
22,30000,RENT,0,EDUCATION,B,5000,11.49,0,0.17,N,2
23,30000,RENT,0,PERSONAL,B,5000,11.86,0,0.17,N,2
21,30000,RENT,0,VENTURE,A,5000,8.59,0,0.17,N,2
21,30000,RENT,2,PERSONAL,D,5000,14.96,1,0.17,N,2
25,42000,MORTGAGE,9,HOMEIMPROVEMENT,B,3250,10,0,0.08,N,3
21,30000,RENT,3,VENTURE,C,5000,13.92,0,0.17,N,4
24,30000,RENT,0,EDUCATION,B,5000,11.14,0,0.17,N,2
21,36000,MORTGAGE,0,EDUCATION,A,14000,6.54,1,0.39,N,4
26,30000,RENT,7,DEBTCONSOLIDATION,D,5000,14.42,1,0.17,N,4
23,30000,RENT,0,PERSONAL,C,5000,11.59,0,0.17,Y,4
22,30000,RENT,0,EDUCATION,B,5000,10.33,0,0.17,N,3
23,30159,RENT,0,EDUCATION,B,5000,11.12,0,0.17,N,2
25,42000,MORTGAGE,3,HOMEIMPROVEMENT,A,10000,5.42,0,0.24,N,2
22,42000,OWN,0,EDUCATION,C,12000,,0,0.29,N,4
22,30900,RENT,3,VENTURE,B,5000,10,0,0.16,N,2
23,42000,MORTGAGE,2,VENTURE,A,1500,6.17,0,0.04,N,3
26,31000,RENT,4,EDUCATION,D,5000,14.96,0,0.16,Y,3
22,31000,RENT,2,MEDICAL,B,5000,10.62,0,0.16,N,4
25,31000,RENT,0,PERSONAL,A,5000,8.94,0,0.16,N,2
26,31200,RENT,8,EDUCATION,A,5000,8.63,0,0.16,N,2
22,31404,RENT,0,PERSONAL,A,5000,7.51,0,0.16,N,3
25,42000,MORTGAGE,,VENTURE,B,3500,10.36,0,0.08,N,2
23,31920,RENT,0,DEBTCONSOLIDATION,A,5000,8,0,0.16,N,3
23,42000,MORTGAGE,3,EDUCATION,A,11000,6.54,0,0.26,N,3
21,42000,OWN,5,VENTURE,B,12250,8.88,0,0.29,N,4
25,32000,RENT,9,VENTURE,C,5000,14.27,1,0.16,Y,4
23,32000,RENT,4,HOMEIMPROVEMENT,B,5000,12.69,1,0.16,N,4
26,32000,RENT,3,VENTURE,A,5000,6.03,0,0.16,N,2
22,36000,MORTGAGE,3,DEBTCONSOLIDATION,D,7000,14.84,1,0.19,N,3
23,32000,RENT,3,DEBTCONSOLIDATION,C,5000,14.79,0,0.16,N,2
24,42000,MORTGAGE,6,VENTURE,B,9250,11.12,0,0.22,N,4
26,32000,RENT,3,DEBTCONSOLIDATION,A,5000,7.49,0,0.16,N,2
24,32000,RENT,1,MEDICAL,A,5000,,0,0.16,N,3
26,32000,RENT,10,PERSONAL,C,5000,12.53,0,0.16,Y,3
21,32000,RENT,3,EDUCATION,A,5000,7.68,0,0.16,N,4
24,32004,RENT,3,DEBTCONSOLIDATION,C,5000,13.23,0,0.16,N,2
25,32004,RENT,5,DEBTCONSOLIDATION,C,5000,14.35,0,0.16,N,3
24,42000,MORTGAGE,8,PERSONAL,B,12000,10.38,0,0.29,N,4
23,32400,RENT,0,MEDICAL,B,5000,,0,0.15,N,2
24,42000,MORTGAGE,7,MEDICAL,C,4200,13.23,0,0.1,N,2
24,36000,MORTGAGE,8,HOMEIMPROVEMENT,A,6000,7.14,1,0.17,N,4
22,32760,RENT,3,PERSONAL,C,5000,13.48,0,0.15,Y,3
22,32968,RENT,2,DEBTCONSOLIDATION,D,5000,14.61,1,0.15,N,3
26,33000,RENT,2,MEDICAL,B,5000,12.69,0,0.15,N,4
26,36000,MORTGAGE,2,HOMEIMPROVEMENT,B,6000,11.49,1,0.17,N,2
23,33000,RENT,5,PERSONAL,B,5000,10.62,0,0.15,N,2
23,42000,MORTGAGE,0,DEBTCONSOLIDATION,A,11000,7.88,0,0.26,N,2
22,33000,RENT,1,DEBTCONSOLIDATION,B,5000,10.25,0,0.15,N,4
24,33000,RENT,8,MEDICAL,C,5000,,0,0.15,N,3
21,33000,RENT,5,EDUCATION,C,5000,12.84,0,0.15,N,2
24,42000,OWN,7,MEDICAL,A,3000,7.51,0,0.07,N,2
23,33017,RENT,1,PERSONAL,B,5000,,0,0.15,N,4
26,33280,RENT,11,DEBTCONSOLIDATION,D,5000,14.11,1,0.15,N,4
23,33600,RENT,3,VENTURE,C,5000,13.49,0,0.15,Y,4
21,33600,RENT,4,EDUCATION,C,5000,13.49,0,0.15,N,3
21,42000,MORTGAGE,3,EDUCATION,B,13750,11.36,0,0.33,N,4
21,33996,RENT,0,PERSONAL,B,5000,12.18,0,0.15,N,3
25,33996,RENT,0,VENTURE,A,5000,9.38,0,0.15,N,3
24,42000,MORTGAGE,3,MEDICAL,A,8500,7.51,0,0.2,N,4
25,34000,RENT,6,VENTURE,A,5000,,0,0.15,N,2
23,34000,RENT,4,VENTURE,A,5000,7.88,0,0.15,N,4
21,42000,MORTGAGE,6,EDUCATION,A,3500,7.51,0,0.08,N,2
22,34000,RENT,3,DEBTCONSOLIDATION,A,5000,8,0,0.15,N,4
25,34400,RENT,9,VENTURE,C,5000,13.49,0,0.15,N,4
22,34500,RENT,1,VENTURE,C,5000,,0,0.14,N,4
23,34800,RENT,1,HOMEIMPROVEMENT,B,5000,10.99,1,0.14,N,2
23,42000,MORTGAGE,7,EDUCATION,D,10000,14.59,0,0.24,Y,2
24,34900,RENT,3,DEBTCONSOLIDATION,B,5000,11.49,0,0.14,N,3
22,34992,RENT,1,PERSONAL,B,5000,,0,0.14,N,3
24,35000,RENT,4,MEDICAL,B,5000,11.71,0,0.14,N,3
25,35000,RENT,0,MEDICAL,B,5000,11.71,0,0.14,N,2
21,35000,RENT,5,MEDICAL,B,5000,10.65,0,0.14,N,3
22,35000,RENT,2,MEDICAL,B,5000,11.71,0,0.14,N,2
23,35000,RENT,5,PERSONAL,A,5000,6.99,0,0.14,N,2
26,29000,RENT,6,MEDICAL,C,5000,12.99,1,0.17,Y,2
25,36000,MORTGAGE,6,MEDICAL,D,10000,,1,0.28,N,2
23,42000,MORTGAGE,2,EDUCATION,B,5200,10.25,0,0.12,N,4
22,35000,RENT,6,MEDICAL,B,5000,,0,0.14,N,4
23,35000,RENT,3,MEDICAL,B,5000,,0,0.14,N,2
25,35000,RENT,3,MEDICAL,B,5000,10.36,0,0.14,N,3
22,35000,RENT,3,DEBTCONSOLIDATION,A,5000,7.88,0,0.14,N,3
24,35000,RENT,8,DEBTCONSOLIDATION,A,5000,7.88,0,0.14,N,4
22,35000,RENT,4,PERSONAL,C,5000,13.23,0,0.14,N,2
25,42000,MORTGAGE,5,DEBTCONSOLIDATION,A,7000,8.59,0,0.17,N,3
25,36000,MORTGAGE,2,DEBTCONSOLIDATION,C,13750,13.22,1,0.38,N,4
26,42000,MORTGAGE,0,VENTURE,B,4500,11.48,0,0.11,N,3
25,29000,RENT,3,DEBTCONSOLIDATION,D,5000,15.7,1,0.17,Y,3
22,42000,MORTGAGE,6,MEDICAL,A,5000,8.94,0,0.12,N,2
23,29000,RENT,1,MEDICAL,F,5000,,1,0.17,Y,3
24,29004,RENT,4,EDUCATION,A,5000,6.92,1,0.17,N,3
23,35004,RENT,4,MEDICAL,C,5000,14.72,0,0.14,Y,3
25,42000,MORTGAGE,2,PERSONAL,A,6000,8.94,0,0.14,N,2
24,42000,MORTGAGE,2,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,N,2
25,35004,RENT,3,PERSONAL,A,5000,8.94,0,0.14,N,2
23,35520,RENT,3,EDUCATION,C,5000,13.57,0,0.14,N,3
21,35550,RENT,3,PERSONAL,C,5000,,0,0.14,N,4
26,35880,RENT,2,VENTURE,A,5000,7.68,0,0.14,N,4
22,30000,RENT,3,MEDICAL,D,5000,18.25,1,0.17,N,2
21,42000,OTHER,5,DEBTCONSOLIDATION,C,12000,14.26,0,0.29,Y,4
23,36000,RENT,1,EDUCATION,C,5000,14.79,0,0.14,N,2
21,36000,RENT,3,EDUCATION,C,5000,12.99,0,0.14,N,4
23,30000,RENT,7,PERSONAL,C,5000,14.17,1,0.17,Y,3
26,36000,RENT,4,VENTURE,B,5000,10.37,0,0.14,N,4
23,42000,MORTGAGE,1,PERSONAL,C,5750,13.57,0,0.14,N,3
22,30000,RENT,2,DEBTCONSOLIDATION,D,5000,14.54,1,0.17,N,4
23,36000,RENT,0,EDUCATION,B,5000,,0,0.14,N,3
23,36000,RENT,,DEBTCONSOLIDATION,A,5000,6.17,0,0.14,N,2
22,30000,RENT,6,MEDICAL,E,5000,17.43,1,0.17,N,2
26,42000,MORTGAGE,4,MEDICAL,B,15000,11.26,0,0.36,N,4
23,42000,OWN,7,PERSONAL,B,4400,11.89,0,0.1,N,4
22,30000,RENT,4,VENTURE,D,5000,15.21,1,0.17,Y,3
24,30000,RENT,1,HOMEIMPROVEMENT,D,5000,15.7,1,0.17,Y,4
22,36000,RENT,,MEDICAL,C,5000,13.48,0,0.14,N,3
23,36000,RENT,1,MEDICAL,C,5000,13.22,0,0.14,N,4
23,36100,RENT,2,EDUCATION,A,5000,7.49,0,0.14,N,4
22,42000,MORTGAGE,1,EDUCATION,A,13000,,0,0.31,N,4
25,42000,OWN,9,HOMEIMPROVEMENT,A,8000,9.63,0,0.19,N,2
26,36225,RENT,2,VENTURE,C,5000,12.84,0,0.14,N,4
24,36396,RENT,8,DEBTCONSOLIDATION,A,5000,6.03,0,0.14,N,3
26,36400,RENT,3,MEDICAL,A,5000,8.9,0,0.14,N,4
25,36480,RENT,4,DEBTCONSOLIDATION,A,5000,6.54,0,0.14,N,2
22,36996,RENT,3,VENTURE,B,5000,9.99,0,0.14,N,3
23,42000,MORTGAGE,3,EDUCATION,C,5400,11.78,0,0.13,N,4
24,42000,OWN,1,VENTURE,B,7500,10.51,0,0.18,N,3
22,36996,RENT,0,MEDICAL,A,5000,5.42,0,0.14,N,2
24,42000,MORTGAGE,2,PERSONAL,C,2000,11.28,0,0.05,N,2
22,37000,RENT,4,PERSONAL,B,5000,10.65,0,0.14,N,4
26,36000,MORTGAGE,10,HOMEIMPROVEMENT,C,5000,12.29,1,0.14,Y,3
22,37500,RENT,4,PERSONAL,C,5000,11.03,0,0.13,Y,3
26,42000,MORTGAGE,11,EDUCATION,D,15075,12.92,0,0.36,N,2
23,31516,RENT,,DEBTCONSOLIDATION,B,5000,9.91,1,0.16,N,4
23,42000,OWN,1,PERSONAL,B,5400,,0,0.13,N,2
23,42048,MORTGAGE,7,EDUCATION,A,8500,7.74,0,0.2,N,3
23,32000,RENT,,PERSONAL,B,5000,9.91,1,0.16,N,3
24,38000,RENT,8,MEDICAL,C,5000,13.99,0,0.13,N,4
23,32000,RENT,5,HOMEIMPROVEMENT,B,5000,,1,0.16,N,4
22,38000,RENT,0,EDUCATION,A,5000,7.29,0,0.13,N,3
21,38000,RENT,0,EDUCATION,C,5000,,0,0.13,Y,4
23,42179,MORTGAGE,1,EDUCATION,A,10000,5.42,0,0.24,N,4
23,38000,RENT,0,MEDICAL,B,5000,11.58,0,0.13,N,3
25,32000,RENT,1,EDUCATION,D,5000,15.37,1,0.16,Y,3
23,32000,RENT,2,VENTURE,E,5000,13.93,1,0.16,N,4
23,38004,RENT,5,VENTURE,A,5000,6.91,0,0.13,N,2
25,42240,OWN,10,HOMEIMPROVEMENT,A,8000,6.62,0,0.19,N,4
23,42240,MORTGAGE,3,EDUCATION,C,5500,12.73,0,0.13,N,3
24,42252,MORTGAGE,3,PERSONAL,C,8000,12.84,0,0.19,N,2
26,32352,RENT,0,VENTURE,D,5000,14.84,1,0.15,N,4
21,38400,RENT,5,PERSONAL,B,5000,10.59,0,0.13,N,4
25,42348,MORTGAGE,9,DEBTCONSOLIDATION,A,8000,,0,0.19,N,2
24,38400,RENT,3,MEDICAL,B,5000,10.99,0,0.13,N,2
24,38400,RENT,3,DEBTCONSOLIDATION,B,5000,11.14,0,0.13,N,3
23,39000,RENT,6,EDUCATION,B,5000,12.69,0,0.13,N,3
22,39000,RENT,4,MEDICAL,A,5000,6.99,0,0.13,N,2
25,39000,RENT,9,MEDICAL,A,5000,7.49,0,0.13,N,4
24,33000,RENT,1,MEDICAL,F,5000,21.36,1,0.15,N,2
24,42500,MORTGAGE,5,PERSONAL,A,4800,7.51,0,0.11,N,2
23,42500,MORTGAGE,7,EDUCATION,A,7500,8.49,0,0.18,N,3
23,42500,MORTGAGE,2,EDUCATION,B,12600,,0,0.3,N,4
25,42500,MORTGAGE,9,EDUCATION,A,2000,5.42,0,0.05,N,3
24,42500,MORTGAGE,8,DEBTCONSOLIDATION,C,10000,13.8,0,0.24,N,2
26,39516,RENT,0,MEDICAL,A,5000,7.74,0,0.13,N,3
24,39862,RENT,8,MEDICAL,C,5000,14.22,0,0.13,N,4
25,39996,RENT,3,MEDICAL,A,5000,6.92,0,0.13,N,3
25,39996,RENT,2,DEBTCONSOLIDATION,C,5000,13.72,0,0.13,N,2
21,33996,RENT,3,PERSONAL,B,5000,9.25,1,0.15,N,3
23,33996,RENT,0,PERSONAL,D,5000,14.84,1,0.15,Y,2
24,33996,RENT,2,HOMEIMPROVEMENT,D,5000,14.96,1,0.15,N,2
25,39996,RENT,0,VENTURE,C,5000,12.87,0,0.13,Y,2
25,39996,RENT,1,DEBTCONSOLIDATION,B,5000,11.89,0,0.13,N,4
23,39996,RENT,6,PERSONAL,B,5000,10.2,0,0.13,N,2
24,33996,RENT,2,VENTURE,D,5000,12.92,1,0.15,N,4
21,42500,OTHER,0,EDUCATION,D,7000,14.61,0,0.16,Y,2
23,40000,RENT,0,EDUCATION,B,5000,12.42,0,0.13,N,4
26,40000,RENT,11,EDUCATION,B,5000,9.91,0,0.13,N,3
22,40000,RENT,,EDUCATION,A,5000,8.9,0,0.13,N,2
24,40000,RENT,5,DEBTCONSOLIDATION,B,5000,12.42,0,0.13,N,3
25,42504,MORTGAGE,9,MEDICAL,A,10000,7.29,0,0.24,N,2
21,40000,RENT,4,VENTURE,A,5000,5.79,0,0.13,N,2
21,36588,MORTGAGE,5,DEBTCONSOLIDATION,D,1000,14.61,1,0.03,N,2
22,34000,RENT,6,PERSONAL,B,5000,,1,0.15,N,4
24,40000,RENT,6,MEDICAL,A,5000,6.17,0,0.13,N,3
21,40000,RENT,3,VENTURE,B,5000,9.25,0,0.13,N,4
24,34000,RENT,2,EDUCATION,C,5000,12.23,1,0.15,N,2
25,42642,OWN,8,EDUCATION,F,10000,15.76,0,0.23,Y,3
22,40000,RENT,,EDUCATION,A,5000,6.17,0,0.13,N,2
23,40000,RENT,2,MEDICAL,C,5000,,0,0.13,N,3
23,42806,MORTGAGE,7,EDUCATION,A,1000,7.51,0,0.02,N,2
22,34000,RENT,4,DEBTCONSOLIDATION,C,5000,12.73,1,0.15,Y,3
25,40000,RENT,0,DEBTCONSOLIDATION,B,5000,11.36,0,0.13,N,4
26,40000,RENT,0,PERSONAL,C,5000,13.11,0,0.13,Y,3
21,34000,RENT,2,PERSONAL,D,5000,14.59,1,0.15,N,4
26,40000,RENT,1,MEDICAL,C,5000,14.26,0,0.13,Y,2
22,42900,OWN,7,EDUCATION,B,2000,10.74,0,0.05,N,4
23,42900,OWN,6,MEDICAL,A,1000,6.76,0,0.02,N,3
26,40000,RENT,3,DEBTCONSOLIDATION,B,5000,9.45,0,0.13,N,3
22,40000,RENT,6,MEDICAL,A,5000,7.43,0,0.13,N,4
25,42996,MORTGAGE,4,HOMEIMPROVEMENT,A,12000,6.17,0,0.28,N,4
22,34500,RENT,2,MEDICAL,D,5000,16.89,1,0.14,N,3
23,42996,MORTGAGE,2,VENTURE,D,8500,,0,0.2,Y,4
25,34800,RENT,2,PERSONAL,D,5000,16.02,1,0.14,Y,3
22,34800,RENT,0,MEDICAL,D,5000,15.21,1,0.14,Y,2
23,40992,RENT,7,EDUCATION,B,5000,10.99,0,0.12,N,2
22,35000,RENT,4,EDUCATION,C,5000,15.96,1,0.14,N,4
25,41000,RENT,9,MEDICAL,B,5000,11.71,0,0.12,N,2
25,42996,OWN,1,VENTURE,D,7200,14.11,0,0.17,N,4
21,35000,RENT,6,PERSONAL,C,5000,14.79,1,0.14,N,2
23,41000,RENT,2,EDUCATION,A,5000,7.51,0,0.12,N,2
22,41000,RENT,6,VENTURE,A,5000,,0,0.12,N,2
23,41017,RENT,6,DEBTCONSOLIDATION,A,5000,,0,0.12,N,2
25,35280,RENT,0,HOMEIMPROVEMENT,D,5000,14.96,1,0.14,N,3
22,42000,RENT,0,EDUCATION,A,5000,8.9,0,0.12,N,4
24,43000,MORTGAGE,8,DEBTCONSOLIDATION,A,9500,6.62,0,0.22,N,2
23,43000,MORTGAGE,7,VENTURE,A,15600,,0,0.36,N,4
24,42000,RENT,7,VENTURE,B,5000,10.99,0,0.12,N,4
26,42000,RENT,6,DEBTCONSOLIDATION,A,5000,7.29,0,0.12,N,4
22,36000,RENT,1,EDUCATION,C,5000,12.68,1,0.14,N,4
21,43000,MORTGAGE,5,PERSONAL,A,7000,6.62,0,0.16,N,4
22,43000,MORTGAGE,4,PERSONAL,C,6600,14.27,0,0.15,Y,2
22,43000,MORTGAGE,3,VENTURE,A,2600,,0,0.06,N,4
22,43000,MORTGAGE,6,EDUCATION,B,9000,11.71,0,0.21,N,4
24,42000,RENT,8,MEDICAL,A,5000,5.42,0,0.12,N,2
22,43000,OWN,2,VENTURE,B,22800,12.69,0,0.53,N,2
24,43000,MORTGAGE,6,MEDICAL,B,6000,10.65,0,0.14,N,3
22,36000,RENT,5,MEDICAL,D,5000,16.32,1,0.14,N,4
24,43000,MORTGAGE,7,MEDICAL,C,6000,13.49,0,0.14,Y,3
26,43000,MORTGAGE,6,MEDICAL,B,15000,11.99,0,0.35,N,2
25,42000,RENT,3,MEDICAL,A,5000,7.51,0,0.12,N,3
24,36000,RENT,2,DEBTCONSOLIDATION,D,5000,14.59,1,0.14,N,2
22,42000,RENT,2,MEDICAL,C,5000,12.87,0,0.12,N,4
24,43000,MORTGAGE,5,HOMEIMPROVEMENT,C,2500,13.49,0,0.06,Y,4
23,36000,RENT,0,VENTURE,C,5000,13.22,1,0.14,N,4
23,43000,MORTGAGE,7,DEBTCONSOLIDATION,B,7200,10.59,0,0.17,N,3
21,42000,RENT,5,EDUCATION,A,5000,9.32,0,0.12,N,4
24,37000,MORTGAGE,8,HOMEIMPROVEMENT,B,10000,,1,0.27,N,2
26,43000,MORTGAGE,9,PERSONAL,A,8800,5.42,0,0.2,N,3
26,42000,RENT,2,VENTURE,C,5000,11.91,0,0.12,Y,4
23,43000,MORTGAGE,3,VENTURE,D,3600,15.62,0,0.08,N,3
22,43000,OWN,5,VENTURE,B,3500,11.49,0,0.08,N,3
24,36100,RENT,4,DEBTCONSOLIDATION,D,5000,12.92,1,0.14,Y,3
25,42288,RENT,2,EDUCATION,B,5000,10.99,0,0.12,N,2
22,42500,RENT,2,DEBTCONSOLIDATION,B,5000,12.42,0,0.12,N,4
22,42500,RENT,0,DEBTCONSOLIDATION,C,5000,12.98,0,0.12,Y,4
24,42996,RENT,5,MEDICAL,A,5000,7.14,0,0.12,N,4
25,42996,RENT,6,DEBTCONSOLIDATION,B,5000,10.38,0,0.12,N,2
22,43000,MORTGAGE,0,PERSONAL,B,6650,10.37,0,0.15,N,3
25,43000,RENT,6,PERSONAL,A,5000,7.51,0,0.12,N,3
24,37000,RENT,3,MEDICAL,E,5000,16.45,1,0.14,N,3
22,43000,OWN,6,EDUCATION,A,7750,7.66,0,0.18,N,2
22,43200,RENT,6,EDUCATION,B,5000,12.69,0,0.12,N,2
24,43000,MORTGAGE,1,MEDICAL,A,7000,6.92,0,0.16,N,3
24,43200,RENT,3,EDUCATION,C,5000,14.17,0,0.12,Y,4
23,43200,RENT,7,MEDICAL,C,5000,12.87,0,0.12,Y,3
26,43680,RENT,5,MEDICAL,B,5000,10.65,0,0.11,N,4
22,37900,RENT,2,MEDICAL,B,5000,12.18,1,0.13,N,2
22,43000,MORTGAGE,1,DEBTCONSOLIDATION,A,4000,7.88,0,0.09,N,4
26,44000,RENT,4,MEDICAL,A,5000,8.9,0,0.11,N,3
22,44004,RENT,2,EDUCATION,A,5000,8.9,0,0.11,N,3
24,38500,RENT,0,MEDICAL,D,5000,14.84,1,0.13,N,2
22,43000,MORTGAGE,0,EDUCATION,A,5000,7.14,0,0.12,N,2
24,37000,MORTGAGE,7,DEBTCONSOLIDATION,A,6250,7.14,1,0.17,N,4
22,45000,RENT,3,VENTURE,B,5000,12.42,0,0.11,N,2
22,43000,MORTGAGE,3,EDUCATION,A,2000,,0,0.05,N,3
22,45000,RENT,3,MEDICAL,B,5000,9.91,0,0.11,N,3
25,43000,MORTGAGE,5,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3
25,45000,RENT,2,MEDICAL,C,5000,,0,0.11,N,4
25,43000,OWN,5,VENTURE,A,8000,7.14,0,0.19,N,4
22,43000,MORTGAGE,5,MEDICAL,B,7000,10.62,0,0.16,N,4
24,43000,MORTGAGE,3,PERSONAL,A,11500,7.88,0,0.27,N,2
24,43000,MORTGAGE,6,DEBTCONSOLIDATION,C,9250,13.11,0,0.22,N,2
24,39000,RENT,1,DEBTCONSOLIDATION,E,5000,16.77,1,0.13,Y,3
25,45000,RENT,0,PERSONAL,B,5000,10.74,0,0.11,N,4
22,45000,RENT,3,PERSONAL,B,5000,11.11,0,0.11,N,3
23,43000,MORTGAGE,3,DEBTCONSOLIDATION,A,9800,8.59,0,0.23,N,2
22,39000,RENT,2,MEDICAL,C,5000,12.23,1,0.13,Y,3
24,45000,RENT,0,MEDICAL,A,5000,7.88,0,0.11,N,3
22,45000,RENT,6,EDUCATION,B,5000,11.36,0,0.11,N,4
22,43000,OWN,7,PERSONAL,A,6000,7.74,0,0.14,N,4
23,45000,RENT,3,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4
23,39000,RENT,3,DEBTCONSOLIDATION,D,5000,15.37,1,0.13,Y,4
24,45000,RENT,0,MEDICAL,C,5000,13.79,0,0.11,Y,2
25,45000,RENT,0,DEBTCONSOLIDATION,B,5000,11.89,0,0.11,N,3
23,45000,RENT,0,EDUCATION,A,5000,7.75,0,0.11,N,3
25,45600,RENT,6,DEBTCONSOLIDATION,C,5000,,0,0.11,N,2
23,39600,RENT,4,MEDICAL,D,5000,14.84,1,0.13,Y,2
23,45600,RENT,4,VENTURE,C,5000,14.22,0,0.11,N,4
23,45984,RENT,7,VENTURE,A,5000,7.14,0,0.11,N,4
24,39996,RENT,0,VENTURE,D,5000,14.11,1,0.13,Y,3
26,40000,RENT,0,PERSONAL,D,5000,15.99,1,0.13,Y,2
22,46000,RENT,4,EDUCATION,A,5000,7.88,0,0.11,N,2
23,43000,MORTGAGE,1,PERSONAL,A,9000,9.63,0,0.21,N,2
24,37000,MORTGAGE,0,MEDICAL,C,8500,12.53,1,0.23,Y,2
22,43000,MORTGAGE,2,DEBTCONSOLIDATION,C,8500,12.09,0,0.2,Y,4
22,46500,RENT,4,VENTURE,B,5000,10.37,0,0.11,N,4
25,46800,RENT,9,MEDICAL,A,5000,6.76,0,0.11,N,3
21,46800,RENT,2,PERSONAL,A,5000,9.32,0,0.11,N,3
21,43008,MORTGAGE,0,VENTURE,D,11200,15.31,0,0.26,N,3
24,46809,RENT,4,DEBTCONSOLIDATION,B,5000,12.18,0,0.11,N,4
25,47000,RENT,0,MEDICAL,B,5000,12.42,0,0.11,N,4
23,47000,RENT,0,VENTURE,A,5000,8.9,0,0.11,N,2
23,47000,RENT,4,EDUCATION,B,5000,9.99,0,0.11,N,3
26,47000,RENT,1,EDUCATION,A,5000,7.14,0,0.11,N,4
26,43200,OWN,1,EDUCATION,C,17000,13.49,0,0.39,Y,2
22,43200,MORTGAGE,1,PERSONAL,D,8400,16.77,0,0.19,N,4
23,43200,MORTGAGE,5,VENTURE,B,10000,12.69,0,0.23,N,3
23,47184,RENT,0,DEBTCONSOLIDATION,B,5000,10.25,0,0.11,N,2
23,47233,RENT,7,MEDICAL,B,5000,11.36,0,0.11,N,3
24,43200,MORTGAGE,4,VENTURE,A,6350,7.49,0,0.15,N,4
25,41496,RENT,7,EDUCATION,B,5000,10.83,1,0.12,N,3
25,43200,MORTGAGE,6,EDUCATION,C,3600,14.79,0,0.08,Y,2
26,43200,MORTGAGE,11,VENTURE,C,6000,12.87,0,0.14,N,3
26,42000,RENT,3,PERSONAL,C,5000,13.99,1,0.12,N,3
22,48000,RENT,7,VENTURE,A,5000,6.99,0,0.1,N,2
23,37200,MORTGAGE,7,HOMEIMPROVEMENT,B,7000,10.59,1,0.19,N,2
22,43200,MORTGAGE,,VENTURE,A,7975,7.49,0,0.18,N,2
21,42000,RENT,2,PERSONAL,D,5000,,1,0.12,N,4
23,37200,MORTGAGE,7,DEBTCONSOLIDATION,A,4000,7.66,1,0.11,N,2
23,48000,RENT,5,DEBTCONSOLIDATION,B,5000,9.25,0,0.1,N,2
24,48000,RENT,8,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,N,4
23,48000,RENT,2,DEBTCONSOLIDATION,A,5000,6.17,0,0.1,N,4
22,48000,RENT,7,PERSONAL,B,5000,11.12,0,0.1,N,2
24,48000,RENT,6,EDUCATION,C,5000,13.11,0,0.1,Y,4
23,42000,RENT,0,DEBTCONSOLIDATION,C,5000,,1,0.12,Y,2
21,37200,MORTGAGE,3,MEDICAL,A,16800,6.17,1,0.45,N,2
22,43200,MORTGAGE,7,PERSONAL,A,11000,5.42,0,0.25,N,2
24,43200,MORTGAGE,3,HOMEIMPROVEMENT,C,16000,,0,0.37,Y,2
22,48000,RENT,6,VENTURE,B,5000,,0,0.1,N,2
23,43200,OWN,6,VENTURE,E,13000,15.95,0,0.3,N,2
23,43200,OWN,6,EDUCATION,C,2000,14.35,0,0.05,N,4
24,37200,MORTGAGE,2,MEDICAL,A,8000,7.88,1,0.22,N,4
24,48000,RENT,3,EDUCATION,B,5000,11.89,0,0.1,N,2
22,43200,MORTGAGE,6,VENTURE,A,6000,7.51,0,0.14,N,3
26,37200,MORTGAGE,10,DEBTCONSOLIDATION,C,16000,13.11,1,0.43,N,2
22,48000,RENT,2,DEBTCONSOLIDATION,B,5000,11.89,0,0.1,N,4
25,48000,RENT,3,PERSONAL,A,5000,9.63,0,0.1,N,3
